item	nominal	currency	maturity	period	interest_rate	interest_currency
224	41100000	USD	7	1	0.28	USD
224	41100000	USD	7	2	0.13	USD
224	41100000	USD	7	3	0.02	USD
224	41100000	USD	7	4	-0.19	USD
224	41100000	USD	7	5	-0.38	USD
224	41100000	USD	7	6	-0.52	USD
224	41100000	USD	7	7	-0.69	USD
224	41100000	USD	7	8	-0.8	USD
224	41100000	USD	7	9	-0.93	USD
224	41100000	USD	7	10	-1.11	USD
224	41100000	USD	7	1	0.53	EUR
224	41100000	USD	7	2	0.55	EUR
224	41100000	USD	7	3	0.7	EUR
224	41100000	USD	7	4	0.74	EUR
224	41100000	USD	7	5	0.88	EUR
224	41100000	USD	7	6	0.15	EUR
224	41100000	USD	7	7	1.13	EUR
224	41100000	USD	7	8	1.35	EUR
224	41100000	USD	7	9	1.57	EUR
224	41100000	USD	7	10	1.74	EUR
225	38200000	USD	9	1	0.28	USD
225	38200000	USD	9	2	0.13	USD
225	38200000	USD	9	3	0.02	USD
225	38200000	USD	9	4	-0.19	USD
225	38200000	USD	9	5	-0.38	USD
225	38200000	USD	9	6	-0.52	USD
225	38200000	USD	9	7	-0.69	USD
225	38200000	USD	9	8	-0.8	USD
225	38200000	USD	9	9	-0.93	USD
225	38200000	USD	9	10	-1.11	USD
225	38200000	USD	9	1	0.53	EUR
225	38200000	USD	9	2	0.55	EUR
225	38200000	USD	9	3	0.7	EUR
225	38200000	USD	9	4	0.74	EUR
225	38200000	USD	9	5	0.88	EUR
225	38200000	USD	9	6	0.15	EUR
225	38200000	USD	9	7	1.13	EUR
225	38200000	USD	9	8	1.35	EUR
225	38200000	USD	9	9	1.57	EUR
225	38200000	USD	9	10	1.74	EUR
226	3800000	EUR	8	1	0.28	USD
226	3800000	EUR	8	2	0.13	USD
226	3800000	EUR	8	3	0.02	USD
226	3800000	EUR	8	4	-0.19	USD
226	3800000	EUR	8	5	-0.38	USD
226	3800000	EUR	8	6	-0.52	USD
226	3800000	EUR	8	7	-0.69	USD
226	3800000	EUR	8	8	-0.8	USD
226	3800000	EUR	8	9	-0.93	USD
226	3800000	EUR	8	10	-1.11	USD
226	3800000	EUR	8	1	0.53	EUR
226	3800000	EUR	8	2	0.55	EUR
226	3800000	EUR	8	3	0.7	EUR
226	3800000	EUR	8	4	0.74	EUR
226	3800000	EUR	8	5	0.88	EUR
226	3800000	EUR	8	6	0.15	EUR
226	3800000	EUR	8	7	1.13	EUR
226	3800000	EUR	8	8	1.35	EUR
226	3800000	EUR	8	9	1.57	EUR
226	3800000	EUR	8	10	1.74	EUR
227	8800000	EUR	12	1	0.28	USD
227	8800000	EUR	12	2	0.13	USD
227	8800000	EUR	12	3	0.02	USD
227	8800000	EUR	12	4	-0.19	USD
227	8800000	EUR	12	5	-0.38	USD
227	8800000	EUR	12	6	-0.52	USD
227	8800000	EUR	12	7	-0.69	USD
227	8800000	EUR	12	8	-0.8	USD
227	8800000	EUR	12	9	-0.93	USD
227	8800000	EUR	12	10	-1.11	USD
227	8800000	EUR	12	1	0.53	EUR
227	8800000	EUR	12	2	0.55	EUR
227	8800000	EUR	12	3	0.7	EUR
227	8800000	EUR	12	4	0.74	EUR
227	8800000	EUR	12	5	0.88	EUR
227	8800000	EUR	12	6	0.15	EUR
227	8800000	EUR	12	7	1.13	EUR
227	8800000	EUR	12	8	1.35	EUR
227	8800000	EUR	12	9	1.57	EUR
227	8800000	EUR	12	10	1.74	EUR
228	-4800000	EUR	14	1	0.28	USD
228	-4800000	EUR	14	2	0.13	USD
228	-4800000	EUR	14	3	0.02	USD
228	-4800000	EUR	14	4	-0.19	USD
228	-4800000	EUR	14	5	-0.38	USD
228	-4800000	EUR	14	6	-0.52	USD
228	-4800000	EUR	14	7	-0.69	USD
228	-4800000	EUR	14	8	-0.8	USD
228	-4800000	EUR	14	9	-0.93	USD
228	-4800000	EUR	14	10	-1.11	USD
228	-4800000	EUR	14	1	0.53	EUR
228	-4800000	EUR	14	2	0.55	EUR
228	-4800000	EUR	14	3	0.7	EUR
228	-4800000	EUR	14	4	0.74	EUR
228	-4800000	EUR	14	5	0.88	EUR
228	-4800000	EUR	14	6	0.15	EUR
228	-4800000	EUR	14	7	1.13	EUR
228	-4800000	EUR	14	8	1.35	EUR
228	-4800000	EUR	14	9	1.57	EUR
228	-4800000	EUR	14	10	1.74	EUR
229	45100000	EUR	13	1	0.28	USD
229	45100000	EUR	13	2	0.13	USD
229	45100000	EUR	13	3	0.02	USD
229	45100000	EUR	13	4	-0.19	USD
229	45100000	EUR	13	5	-0.38	USD
229	45100000	EUR	13	6	-0.52	USD
229	45100000	EUR	13	7	-0.69	USD
229	45100000	EUR	13	8	-0.8	USD
229	45100000	EUR	13	9	-0.93	USD
229	45100000	EUR	13	10	-1.11	USD
229	45100000	EUR	13	1	0.53	EUR
229	45100000	EUR	13	2	0.55	EUR
229	45100000	EUR	13	3	0.7	EUR
229	45100000	EUR	13	4	0.74	EUR
229	45100000	EUR	13	5	0.88	EUR
229	45100000	EUR	13	6	0.15	EUR
229	45100000	EUR	13	7	1.13	EUR
229	45100000	EUR	13	8	1.35	EUR
229	45100000	EUR	13	9	1.57	EUR
229	45100000	EUR	13	10	1.74	EUR
230	13400000	USD	7	1	0.28	USD
230	13400000	USD	7	2	0.13	USD
230	13400000	USD	7	3	0.02	USD
230	13400000	USD	7	4	-0.19	USD
230	13400000	USD	7	5	-0.38	USD
230	13400000	USD	7	6	-0.52	USD
230	13400000	USD	7	7	-0.69	USD
230	13400000	USD	7	8	-0.8	USD
230	13400000	USD	7	9	-0.93	USD
230	13400000	USD	7	10	-1.11	USD
230	13400000	USD	7	1	0.53	EUR
230	13400000	USD	7	2	0.55	EUR
230	13400000	USD	7	3	0.7	EUR
230	13400000	USD	7	4	0.74	EUR
230	13400000	USD	7	5	0.88	EUR
230	13400000	USD	7	6	0.15	EUR
230	13400000	USD	7	7	1.13	EUR
230	13400000	USD	7	8	1.35	EUR
230	13400000	USD	7	9	1.57	EUR
230	13400000	USD	7	10	1.74	EUR
231	-36500000	EUR	11	1	0.28	USD
231	-36500000	EUR	11	2	0.13	USD
231	-36500000	EUR	11	3	0.02	USD
231	-36500000	EUR	11	4	-0.19	USD
231	-36500000	EUR	11	5	-0.38	USD
231	-36500000	EUR	11	6	-0.52	USD
231	-36500000	EUR	11	7	-0.69	USD
231	-36500000	EUR	11	8	-0.8	USD
231	-36500000	EUR	11	9	-0.93	USD
231	-36500000	EUR	11	10	-1.11	USD
231	-36500000	EUR	11	1	0.53	EUR
231	-36500000	EUR	11	2	0.55	EUR
231	-36500000	EUR	11	3	0.7	EUR
231	-36500000	EUR	11	4	0.74	EUR
231	-36500000	EUR	11	5	0.88	EUR
231	-36500000	EUR	11	6	0.15	EUR
231	-36500000	EUR	11	7	1.13	EUR
231	-36500000	EUR	11	8	1.35	EUR
231	-36500000	EUR	11	9	1.57	EUR
231	-36500000	EUR	11	10	1.74	EUR
